,name,description,recommendation_mark,sector.tr,market,sector,logoid,update_mode,type,typespecs,gross_margin_ttm,operating_margin_ttm,pre_tax_margin_ttm,net_margin_ttm,free_cash_flow_margin_ttm,return_on_assets_fq,return_on_equity_fq,return_on_invested_capital_fq,research_and_dev_ratio_ttm,sell_gen_admin_exp_other_ratio_ttm,close,pricescale,minmov,fractional,minmove2,currency,change,Perf.W,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Perf.5Y,Perf.All,Volatility.W,Volatility.M,market_cap_basic,fundamental_currency_code,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm,dps_common_stock_prim_issue_fy,dps_common_stock_prim_issue_fq,dividends_yield_current,dividends_yield,dividend_payout_ratio_ttm,dps_common_stock_prim_issue_yoy_growth_fy,continuous_dividend_payout,continuous_dividend_growth,total_revenue_ttm,total_revenue_yoy_growth_ttm,gross_profit_ttm,oper_income_ttm,net_income_ttm,ebitda_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,total_assets_fq,total_current_assets_fq,cash_n_short_term_invest_fq,total_liabilities_fq,total_debt_fq,net_debt_fq,total_equity_fq,current_ratio_fq,quick_ratio_fq,debt_to_equity_fq,cash_n_short_term_invest_to_total_debt_fq,cash_f_operating_activities_ttm,cash_f_investing_activities_ttm,cash_f_financing_activities_ttm,free_cash_flow_ttm,capital_expenditures_ttm,Recommend.All,Recommend.MA,Recommend.Other,RSI,Mom,AO,CCI20,Stoch.K,Stoch.D,MACD.macd,MACD.signal,volume,relative_volume_10d_calc
0,AALR,"GENERAL COMPANY FOR LAND RECLAMATION,DEVELOPMENT & RECONSTRU",,Finance,egypt,Finance,general-company-for-land-reclamationdevelopment-and-reconstru,delayed_streaming_900,stock,['common'],,,,,,,,,,,40.68,1000,1,false,0,EGP,2.21105784,4.01431593,-11.85265821,-20.04717138,47.44472635,-11.66123587,51.39560285,239.5659432,13,4.62956627,11.99165038,264826811,EGP,56.46153941,,,,,,,,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.17878788,-0.26666667,-0.09090909,47.27944789,-2.209999,-3.71973557,-13.65876181,28.3174581,30.46137566,-1.38170573,-1.72368263,3776,0.5248016
1,ABUK,ABOU KIR FERTILIZERS,2,Process Industries,egypt,Process Industries,abou-kir-fertilizers,delayed_streaming_900,stock,['common'],54.46441543,49.52664408,82.85467674,54.9319953,45.26622048,37.00979158,65.02243941,65.02243941,,5.69802921,71.5,1000,1,false,0,EGP,1.77935943,16.2601626,2.14285714,-13.01702846,5.14705882,-14.88095238,59.56259407,173.8414296,6862.647887,4.95534613,6.93085082,90224114868,EGP,62.16829157,7.78536352,0.24247766,4.20189022,4.47482737,9.26239259,9.44778889,6.20434658,63747580168,3.02165929,6.1010782,6.03189363,7,,9.79021,9.79021,76.22034212,75,8,3,21096878949,14.23591702,11490291793,10448576150,11588936552,10568419150,9.1839,31.54622932,37882765692,29696364914,26476534700,17720178409,0,-26476534700,20162587283,1.70851553,1.57978779,0,,9740907986,-1076086483,-3785627160,9549759740,-191148246,0.24545455,0.4,0.09090909,54.99852105,2.510002,-1.71676532,172.692099,82.10825287,70.43330781,-1.52864266,-2.85487789,759952,0.88552255
2,ACAMD,ARAB CO. FOR ASSET MANAGEMENT AND DEVELOPMENT,,Finance,egypt,Finance,arab-co-for-asset-management-and-development,delayed_streaming_900,stock,['common'],93.05110019,50.39059457,48.329968,39.79986301,32.92992955,6.04074127,7.76487554,7.68798793,,,0.956,1000,1,false,0,EGP,0.63157895,17.58917589,-6.54936461,-6.09037328,56.72131148,-3.82293763,70.10676157,74.45255474,769.0909091,3.54814785,6.66126865,1265819815,EGP,71.0196681,119.5,,47.25041945,9.39465409,133.9836073,144.394002,1063.615,1222818733,45.93356102,91.15499489,82.48990027,0,0,0,,0,,0,0,26621466,414.5293582,24771567,13414715,10595307,14823860,0.008,,175565681,,44783134,40833380,1782052,-43001082,134732301,,,0.01322661,25.13009385,9447573,4320046,-14334307,8766430,-723893,-0.08787879,-0.26666667,0.09090909,48.44557962,0.005,-0.04998824,9.48371183,79.00666901,74.15895818,-0.02051452,-0.02502845,565361,0.20396779
3,ACAP,A CAPITAL HOLDING,,Finance,egypt,Finance,a-capital,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.334,1000,1,false,0,EGP,0.83144369,6.63469225,-18.05896806,143.4306569,281.1428571,147.9553903,526.2910798,526.2910798,526.2910798,5.74304926,9.44481476,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33333333,0.66666667,0,50.7739924,-0.049,-0.14243235,0.06529546,60.74545947,58.26487154,0.00043281,0.01113024,915197,0.5423074
4,ACGC,ARAB COTTON GINNING,,Process Industries,egypt,Process Industries,arab-cotton-ginning,delayed_streaming_900,stock,['common'],,,,,,,,,,,6.39,1000,1,false,0,EGP,0.78864353,4.58265139,-11.74033149,3.56564019,32.02479339,4.75409836,86.84210526,213.2352941,-32.26370049,5.64108801,6.0560992,1692173485,EGP,96.01226626,,,,1.08337035,,,6.70475735,2639326485,,,,,,3.91236,3.9123633,,,0,0,,,,,,,,,3708685000,2040334000,571878000,1419075000,791373000,219495000,2289610000,1.63013759,0.876145,0.50665641,0.72264027,,,,,,-0.04545455,0,-0.09090909,46.11137604,-0.18,-0.58755882,24.70814916,54.85980331,47.10016042,-0.22577412,-0.26651369,281449,0.71004557
5,ACRO,ACROW MISR,,Producer Manufacturing,egypt,Producer Manufacturing,acrow-misr,delayed_streaming_900,stock,['common'],,,,,,,,,,,44.5,1000,1,false,0,EGP,-1.13307714,-1.5268843,-19.41325753,-1.63572495,38.80224146,3.70542997,57.35501565,179.2419784,18584.84003,4.73060317,7.58032069,2441124852,EGP,56.78924711,,,,1.76535672,,,43.81252505,3516774547,,,,3.63,,8.18674,8.186739,,107.4285714,0,0,,,,,,,,,3363510932,2495849126,55918569,1948362735,1104204072,1048285503,1415148197,1.34975068,0.99722556,0.79565989,0.05064152,,,,,,-0.33333333,-0.66666667,0,40.17395822,-3.07,-6.48549979,-123.5515435,23.09536512,23.52248565,-1.94913923,-1.83263641,13606,1.79172483
6,ADCI,ARAB PHARMACEUTICALS,,Health Technology,egypt,Health Technology,arab-pharmaceuticals,delayed_streaming_900,stock,['common'],,,,,,,,,,,88.139999,1000,1,false,0,EGP,0.02269178,-5.09314509,1.22889514,26.58337326,46.58240069,26.58337326,47.02251465,209.2631544,916.7256892,6.98125542,5.18848171,561900009,EGP,56.21351159,,,,1.28372826,,,2.83739353,871182408,,,,,,4.80513,4.805125,,,1,0,,,,,,,,,1057188227,636877422,186382322,645231895,495664721,309282399,411956332,2.53834781,1.54903152,1.20319724,0.37602499,,,,,,0.04545455,0,0.09090909,49.22610713,-3.860001,2.52982459,20.82915223,44.19445556,59.51853426,1.24093576,1.77140211,138,0.05978426
7,ADIB,ABU DHABI ISLAMIC BANK- EGYPT,1,Finance,egypt,Finance,abu-dhabi-islamic-bank-egypt,delayed_streaming_900,stock,['common'],,30.03256761,29.9754774,21.42272376,40.46649132,3.34715736,40.3184052,25.21513815,,,41.23,1000,1,false,0,EGP,0.80684104,4.37974684,-19.14101121,5.69085392,53.27137546,3.10077004,115.3002611,307.5290988,1417.998425,4.96097557,5.92671411,20614999771,EGP,120.2457321,4.15583107,0.26724405,0.93797297,1.44016017,2.2760631,2.3366022,,19585486771,0.89832061,,,0,0,0,,0,,0,0,21802335000,74.14982054,,6547801000,4670654000,,9.921,,1.62255E+11,61509141000,,1.47921E+11,11262479000,-1049144000,14334013000,1.0357957,,0.78679464,,9057306000,-6762503000,36643606000,8822640000,-268269000,-0.29090909,-0.4,-0.18181818,41.45130246,-5.260002,-6.42847057,-70.38841343,22.31748889,15.20779395,-2.1402265,-1.67275387,599561,0.724366
8,ADPC,THE ARAB DAIRY PRODUCTS CO. ARAB DAIRY - PANDA,,Consumer Non-Durables,egypt,Consumer Non-Durables,the-arab-dairy-products-co-arab-dairy-panda,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.955,1000,1,false,0,EGP,0.05117707,4.3780032,-14.25438596,4.71344403,29.98670213,17.06586826,84.94251055,-26.55964751,-15.54820232,3.14922838,6.79464561,977499962,EGP,190.0765632,,,,1.91435818,,,16.29757644,1729161436,,,,,0,0,,,,0,0,,,,,,,,,1569698148,1240208531,59978243,1056752766,809310079,749331836,512945382,1.4904142,1.00530756,1.58496891,0.07411034,,,,,,-0.17575758,-0.53333333,0.18181818,39.20680929,-0.155,-0.24479412,-63.37380427,35.73934837,29.91518344,-0.09129813,-0.09261844,828372,0.64989411
9,ADRI,ARAB DEVELOPMENT & REAL ESTATE INVESTMENT,,Finance,egypt,Finance,arab-development-and-real-estate-investment,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.777,1000,1,false,0,EGP,1.56862745,1.04031209,-17.77777778,-25.85877863,20.27863777,-25.57471264,-8.28799501,118.2227512,-47.55214628,5.47636766,6.77893401,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,-0.4,0,43.88905028,0.004,-0.09835,-6.42907058,57.10517043,43.74671397,-0.04026423,-0.04964417,108189,0.93050998
10,AFDI,EL AHLI INVESTMENT AND DEVELOPMENT,,Finance,egypt,Finance,el-ahli-investment-and-development,delayed_streaming_900,stock,['common'],,,,,,,,,,,27.030001,1000,1,false,0,EGP,1.96152773,21.53777428,-9.68927163,-16.4192919,89.02098601,-15.37257309,55.43417225,265.7645602,782.7887085,6.69368291,6.87614774,486540012,EGP,57.05986091,,,,1.81094735,,,4.03804451,1826246977,,,,,0,0,,,,0,0,,,,,,,,,1851498497,,201212204,1567421757,1525508425,1324296221,284076740,,,5.67808523,0.13189845,,,,,,0.17878788,0.26666667,0.09090909,51.40912171,2.33,-1.95341158,67.21655641,83.39005381,80.13613978,-0.9601318,-1.6020298,169654,0.77831004
11,AFMC,ALEXANDRIA FLOUR MILLS,,Retail Trade,egypt,Retail Trade,alexandria-flour-mills,delayed_streaming_900,stock,['common'],,,,,,,,,,,26.790001,1000,1,false,0,EGP,-5.33568217,-4.4579171,-2.4043715,18.53982743,48.66815205,16.52892997,114.8356135,119.2307774,2044.845812,6.70407818,9.03795416,881170737,EGP,114.8356084,,,,,,,,,,,,0.55,,2.053,2.053005,,37.5,8,3,,,,,,,,,,,,,,,,,,,,,,,,,-0.33636364,-0.4,-0.27272727,46.06772846,-1.709999,-1.13282354,-7.63022648,54.41771651,62.88860867,0.07287054,0.22980606,14554,0.85542324
12,AIFI,ATLAS FOR INVESTMENT AND FOOD INDUSTRIES,,Process Industries,egypt,Process Industries,atlas-for-investment-and-food-industries,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.458,1000,1,false,0,EGP,-0.43478261,7.76470588,-3.17124736,-11.06796117,48.22006472,-1.50537634,91.63179916,297.9148567,629.707674,6.02813462,6.82853686,298288716,EGP,98.26839407,,,,5.06749281,,,44.32431368,317347983,,,,,0,0,,,,0,0,,,,,,,,,126524401,46283370,6729686,45866330,3994051,-2735635,80658071,1.89537769,0.43343624,0.06785314,1.68492741,,,,,,0,0,0,48.97709367,0.005,-0.01576471,84.81764207,73.21196711,71.08028571,-0.00912876,-0.01364821,3020988,0.75778811
13,AIH,ARABIA INVESTMENTS HOLDING,,Industrial Services,egypt,Industrial Services,arabia-investments,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.625,1000,1,false,0,EGP,2.96540362,24.750499,2.96540362,27.03252033,93.49845201,36.4628821,95.31317749,0.9524859,-60.84735397,5.75481509,5.78904543,885300369,EGP,92.44868478,,,,1.29137568,,,3759.748233,3428392844,,,,0,0,0,,,,0,0,,,,,,,,,4909074721,,1053757137,4119883190,3493207631,2439450494,789191531,,,5.09548527,0.30165889,,,,,,0.51212121,0.93333333,0.09090909,66.54086225,0.081,-0.00515882,199.5276924,97.89659934,89.52630071,0.00328958,-0.00816364,117089140,5.20470098
14,AJWA,AJWA FOR FOOD INDUSTRIES COMPANY EGYPT,,Consumer Non-Durables,egypt,Consumer Non-Durables,ajwa-for-food-industries-company-egypt,delayed_streaming_900,stock,['common'],,,,,,,,,,,46.209999,1000,1,false,0,EGP,-1.19735087,0.1734186,-10.49777628,18.97528064,142.572186,25.91280038,138.687999,203.0163869,811.7188354,5.11765061,8.05823615,928000991,EGP,138.164011,,,,1.02649355,,,13.32406028,1244204791,,,,,0,0,,,,0,0,,,,,,,,,3980859429,1044852308,191418820,2626760255,58160257,-133258563,1354099174,0.44739714,0.19847763,0.06429128,3.29123064,,,,,,-0.31212121,-0.53333333,-0.09090909,41.377075,-2.23,-2.07108856,-38.56912317,67.23453563,74.27852706,-1.38979225,-1.63332662,35590,0.36787963
15,ALCN,ALEXANDRIA CONTAINERS AND GOODS,2,Transportation,egypt,Transportation,alexandria-containers-and-goods,delayed_streaming_900,stock,['common'],,,,,,,,,,,41,1000,1,false,0,EGP,11.93010887,23.60567522,-0.02437942,-15.39413775,26.85643564,-19.35483871,93.8534279,189.5480226,16959.70706,5.9968366,6.83243645,61079890137,EGP,93.85343139,,,,7.09222312,,,10.08496106,55023358137,,,,,,4.72151,0,,,0,0,,,,,,,,,9135875000,6813728000,6056532000,523633000,0,-6056532000,8612242000,20.23348725,19.92263218,0,,,,,,,0.33636364,0.4,0.27272727,53.99740581,3.790001,-4.08970589,155.2204616,73.28236592,62.07072598,-2.00572397,-2.99658629,3209927,4.41256496
16,ALUM,ARAB ALUMINUM,,Non-Energy Minerals,egypt,Non-Energy Minerals,arab-aluminum,delayed_streaming_900,stock,['common'],,,,,,,,,,,13.23,1000,1,false,0,EGP,-3.36011687,8.9785832,-16.84475173,4.17322835,45.70484581,13.07692308,51.51184254,377.0437858,1035.423828,5.37179393,7.21879635,560823660,EGP,43.07859225,,,,,,,,,,,,,,1.76364,1.7636693,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.02121212,0.13333333,-0.09090909,47.66899061,-0.03,-1.50694121,65.40994776,70.53567692,58.48387338,-0.60342417,-0.82280485,252207,1.56802048
17,AMER,AMER GROUP HOLDING,,Finance,egypt,Finance,amer,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.044,1000,1,false,0,EGP,0.86956522,5.24193548,-4.48307411,59.87748851,176.1904762,62.36391913,92.12615843,69.23660173,-77.2601721,3.61205692,7.66641638,942512573,EGP,34.61317899,,,,1.079159,,,171.1621497,1994958171,,,,0,0,0,,,,0,0,,,,,,,,,6806154726,,290733924,5770637904,1181042385,890308461,1035516822,,,1.35226684,0.24616722,,,,,,0.30909091,0.8,-0.18181818,51.21220415,-0.049,-0.05638235,7.41885626,50.91148168,48.24075492,0.00294418,0.00762719,4809765,0.55113127
18,AMES,ALEXANDRIA NEW MEDICAL CENTER,,Health Services,egypt,Health Services,alexandria-new-medical-center,delayed_streaming_900,stock,['common'],,,,,,,,,,,61.5,1000,1,false,0,EGP,1.78749096,-4.68071472,-4.68071472,4.59183851,-16.32653061,4.59183851,-16.32653061,216.0077665,505.3319409,6.28163487,9.36332476,1004750215,EGP,-12.21769161,,,,4.80810952,,,21.46701774,969410541,,,,,0,0,,,,0,0,,,,,,,,,294812000,157278094,44613605,95623323,9273931,-35339674,199188677,1.75500342,1.66213055,0.04655853,4.81064664,,,,,,-0.02121212,-0.13333333,0.09090909,48.90571318,-2.130001,0.2592931,50.71546068,66.38162909,71.68022661,-0.47007077,-0.54258546,22,0.05373718
19,AMIA,ARAB MOLTAKA INVESTMENTS CO,,Finance,egypt,Finance,arab-moltaka-investments-co,delayed_streaming_900,stock,['common'],,,,,,,,,,,2.25,1000,1,false,0,EGP,-0.88105727,9.75609756,-7.40740741,13.63636364,50.40106952,22.95081967,35.61313274,166.7803096,463.7006683,4.21865275,6.2367967,1035000000,EGP,42.32673796,,,,1.16759988,,,15.56211019,4479195627,,,,,0,0,,,,0,0,,,,,,,,,5086902893,,361098794,3997572934,3602399205,3241300411,1089329959,,,4.06391924,0.10023842,,,,,,-0.11212121,-0.13333333,-0.09090909,46.39738045,0.03,-0.10541176,25.56634304,74.73894209,73.31737346,-0.05665121,-0.08206675,182656,0.41445181
20,AMOC,ALEXANDRIA MINERAL OILS COMPANY,2,Energy Minerals,egypt,Energy Minerals,alexandria-mineral-oils-company,delayed_streaming_900,stock,['common'],,,,,,,,,,,8.31,1000,1,false,0,EGP,1.2180268,13.36971351,-11.31270011,-16.64994985,-3.81944444,-15.72008114,-9.57562568,35.78431373,64.01332288,3.64061285,4.57705562,10732365542,EGP,-9.27946989,,,,2.95926471,,,3.61838634,7802353168,,,,,,7.8219,7.8219004,,,2,1,,,,,,,,,7163180719,6174560347,2966063872,3515159677,14733748,-2951330124,3648021042,1.81346676,1.1785918,0.00406257,201.3108865,,,,,,0.11212121,0.13333333,0.09090909,52.51233351,0.53,-0.49276471,90.20698177,90.02506893,80.14827215,-0.25462289,-0.40925589,2502968,0.71398379
21,AMPI,AL MOASHER FOR PROGRAMMING AND INFORMATION DISSEMINATION,,Technology Services,egypt,Technology Services,al-moasher-for-programming-and-information-dissemination,delayed_streaming_900,stock,['common'],12.96595245,-21.67836053,-21.75740511,-25.42838679,-6.03647999,-11.82453406,-28.63976944,-28.63976944,,34.64431298,1.01,1000,1,false,0,EGP,0,9.42578548,-3.6259542,-16.04322527,-29.61672474,-17.14520098,-33.06825712,199.7564553,-77.88681887,6.82592747,8.00382352,30043721,EGP,95.69303916,,,1.72537678,2.26808291,,,180.8376467,30337750,3.42625296,,,0,0,0,,0,,0,0,8854498,103.8883048,1148070,-1919510,-2251556,-332160,-0.1489,-637.5451264,18121035,8266883,84481,11385172,378510,294029,6735863,0.72610963,0.72610963,0.05619325,0.22319357,-140166,-394338,0,-534500,-394338,0.04545455,0,0.09090909,51.90381018,0.049,-0.01590588,81.37741047,65.68627451,63.64379085,-0.01339505,-0.02873689,165516,0.38718506
22,ANFI,ALEXANDRIA NATIONAL COMPANY FOR FINANCIAL INVESTMENT,,Finance,egypt,Finance,alexandria-national-company-for-financial-investment,delayed_streaming_900,stock,['common'],,,,,,,,,,,8.28,1000,1,false,0,EGP,2.22222222,-7.58928571,-7.58928571,-7.58928571,-7.58928571,-7.58928571,-7.58928571,167.9611651,-83.44,17.87043427,13.72407405,46815999,EGP,0,,,,5.27311286,,,2089.899039,40744567,,,,,0,0,,,,0,0,,,,,,,,,8819939,,6071432,615505,0,-6071432,8204434,,,0,,,,,,,-0.37575758,-0.93333333,0.18181818,46.5927098,-0.35,-0.47767649,-158.7064407,61.24497992,54.75956952,-0.19500696,-0.22925958,9738,6.72003312
23,APSW,ARAB POLVARA SPINNING & WEAVING CO.,,Process Industries,egypt,Process Industries,arab-polvara-spinning-and-weaving-co,delayed_streaming_900,stock,['common'],-15.89045571,-74.705821,-24.36698892,-24.64335413,0.28777481,-4.46422925,-10.10192121,-9.70139119,,14.72104267,5.15,1000,1,false,0,EGP,1.17878193,-4.27509294,-3.73831776,-10.89965398,-8.19964349,-13.153457,59.44272446,88.64468864,68.12175337,3.56927552,5.04956405,473117154,EGP,56.3467541,,,7.3704076,3.346481,346.2713082,2591.362501,212.5877623,477363861,7.37812431,,,0,0,0,,0,,0,0,64699894,61.94383683,-10281108,-48334587,-14914345,-44576950,-0.1592,23.09178744,354482046,78529083,2269584,210304641,6516291,4246707,144177405,0.38534628,0.2238693,0.04519634,0.34829384,1393375,-118871,0,186190,-1207183,-0.04242424,-0.26666667,0.18181818,48.75963624,0.33,-0.05947059,10.01727116,46.105919,47.45586708,-0.01941643,-0.03669461,95605,0.71015996
24,ARAB,ARAB DEVELOPERS HOLDING,,Finance,egypt,Finance,arab-developers,delayed_streaming_900,stock,['common'],,,,,,,,,,,2.49,1000,1,false,0,EGP,3.31950207,3.75,-1.96850394,108.8926175,255.2068474,103.5977106,417.7701524,300.9411135,142.4175655,4.57712663,7.72566345,3205405402,EGP,392.6259059,,,,2.54499739,,,16.34087282,5121678852,,,,,0,0,,,,0,0,,,,,,,,,7773602016,5474203211,196158766,6493766269,2092093614,1895934848,1279835747,1.23247572,0.33281144,1.66105467,0.09376194,,,,,,0.4,0.8,0,51.65331485,0,-0.11438235,31.66496425,47.36842105,44.5664302,-0.00860586,0.00415996,4896955,2.85381663
25,ARCC,ARABIAN CEMENT COMPANY,,Non-Energy Minerals,egypt,Non-Energy Minerals,arabian-cement-company,delayed_streaming_900,stock,['common'],,,,,,,,,,,12.35,1000,1,false,0,EGP,1.47904684,14.99068901,-8.788774,12.78538813,67.57123474,23.5,60.38961039,129.1280148,517.5,7.52615229,9.22428972,4635774032,EGP,58.96103991,,,,,,,,,,,,,,2.14052,7.53268,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.8,0,51.75388693,-0.25,-1.12500001,10.17769557,71.54509647,56.42055732,-0.17955654,-0.18368033,218030,0.6268629
26,AREH,EGYPTIAN REAL ESTATE GROUP,,Finance,egypt,Finance,egyptian-real-estate,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.845,1000,1,false,0,EGP,5.36159601,5.7571965,-4.94938133,-29.70049917,9.31435964,-28.38983051,-3.64880274,332.00409,24.77849602,3.4517315,4.19873619,338000011,EGP,-2.53748072,,,,2.56885754,,,780.3643701,339790247,,,,0,0,0,,,,0,0,,,,,,,,,265909829,,1943723,134334730,3733959,1790236,131575099,,,0.02837892,0.52055285,,,,,,0.09090909,0,0.18181818,51.35513824,0.045,-0.03940294,110.1055807,80.39215686,75.18703935,-0.02244906,-0.03277409,3065582,3.7333876
27,ARPI,ARABIAN ROCKS PLASTIC INDUSTRIES,,,egypt,,arabian-rocks-plastic-industries,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.743,1000,1,false,0,EGP,0,-4.98721228,-7.81637717,-12.27863046,48.6,-12.27863046,57.41525424,358.8175722,323.6394218,3.67429341,3.05340063,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17878788,-0.26666667,-0.09090909,45.46559505,-0.039,-0.00204118,-98.20067094,0,15.85365854,-0.00317878,0.00299207,1234,0.1937084
28,ARVA,ARAB VALVES COMPANY,,Producer Manufacturing,egypt,Producer Manufacturing,arab-valves-company,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.772,1000,1,false,0,EGP,-0.22522523,3.7470726,-19.45454545,-17.58139535,20.87312415,-7.61209593,35.78544061,115.5717762,9.93968338,2.23361759,5.3631746,132798611,EGP,38.87147737,,,,1.09338846,,,29.39731741,168986912,,,,,0,0,,,,0,0,,,,,,,,,180044582,151539023,4517372,58588217,40705673,36188301,121456365,2.65677228,1.12522333,0.33514648,0.11097647,,,,,,-0.24242424,-0.66666667,0.18181818,39.83912982,-0.052,-0.24214412,-42.64651172,50.3898928,42.46799808,-0.09755825,-0.1092374,94061,0.34051733
29,ASCM,ASEK COMPANY FOR MINING - ASCOM,,Non-Energy Minerals,egypt,Non-Energy Minerals,asek-company-for-mining-ascom,delayed_streaming_900,stock,['common'],5.55274908,-16.39763302,114.4639469,108.7504996,3.40630569,53.04721029,198.0601252,92.39710525,,21.45357372,42.220001,1000,1,false,0,EGP,0.28504277,6.18713059,-6.59292021,-21.82928613,253.8977452,-21.97375676,217.6824756,377.0621582,10126.25182,3.5851972,6.2087477,2322100067,EGP,212.0473176,1.20512538,0.00052433,1.30511108,1.18900073,10.20066387,38.42377404,24.18541577,2820760507,1.58989677,,,0,0,0,,0,,0,0,1774178405,40.64930273,98515675,-290923264,1929427879,-123222220,35.0337,2291.868642,5329320491,2906706043,1702016779,3490869519,2315210995,613194216,1838450972,1.34827212,1.23749131,1.18547316,0.73514543,227642052,-158396614,-36342003,60433940,-167208108,-0.24545455,-0.4,-0.09090909,44.91837746,-0.549999,-3.22435291,-27.86327912,52.13371249,44.3152109,-1.48277267,-1.73864087,282450,0.72853773
30,ASPI,ASPIRE CAPITAL HOLDING FOR FINANCIAL INVESTMENTS,,Finance,egypt,Finance,aspire-capital-for-financial-investments,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.371,1000,1,false,0,EGP,1.92307692,2.48618785,-21.72995781,9.11764706,38.95131086,10.74626866,54.58333333,5453.676055,5052.427126,5.81100453,6.03968256,391332712,EGP,54.58333326,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.37878788,-0.66666667,-0.09090909,40.20345463,-0.044,-0.05968235,-87.36203948,26.87198068,24.68547769,-0.01695101,-0.01439737,5222263,0.86936407
31,ATLC,AL TAWFEEK LEASING COMPANY-A.T.LEASE,,Finance,egypt,Finance,rights-issue-of-al-tawfeek-leasing-company-atlease-1,delayed_streaming_900,stock,['common'],,,,,,,,,,,4.24,1000,1,false,0,EGP,0,3.66748166,-11.29707113,-17.50972763,11.57894737,-16.37080868,-1.39534884,29.47268782,-2.11080119,2.74195301,5.34470299,741710246,EGP,-2.30415606,,,,,,,,,,,,0.802515,,18.9272,0,,-6.63534016,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,-0.4,0,42.70463467,-0.1,-0.35826471,23.37893799,75.66280566,73.9565129,-0.1706887,-0.22136292,444354,1.5200731
32,ATQA,MISR NATIONAL STEEL - ATAQA,,Non-Energy Minerals,egypt,Non-Energy Minerals,misr-national-steel-ataqa,delayed_streaming_900,stock,['common'],,,,,,,,,,,3.77,1000,1,false,0,EGP,1.89189189,25.24916944,-1.82291667,52.63157895,125.2090801,53.87755102,101.6042781,134.8909657,2915.995174,8.0985359,9.15693861,4523999977,EGP,107.713491,,,,2.78763679,,,10.56150782,3311854482,,,,,0,0,,,,0,0,,,,,,,,,2613653486,2580256731,1746547856,990771009,534402361,-1212145495,1622882477,2.60936756,2.07751905,0.32929209,3.26822631,,,,,,0.37878788,0.66666667,0.09090909,56.40625779,0.41,-0.02379412,135.0386522,85.99847841,83.71826112,-0.03073715,-0.1258172,7330454,0.71883379
33,AXPH,ALEXANDRIA PHARMACEUTICALS,,Health Technology,egypt,Health Technology,alexandria-pharmaceuticals,delayed_streaming_900,stock,['common'],,,,,,,,,,,226.99001,1000,1,false,0,EGP,0.43805752,-2.20163713,-5.69196477,17.67847478,66.14698434,27.32933752,68.14074815,84.23018424,606.9539387,8.63405898,6.21104036,1130000000,EGP,67.40740741,,,,1.58286013,,,5.89472095,942632188.8,,,,,,5.75221,5.7522125,,,0,0,,,,,,,,,1254068606,905904384.3,192536688.2,537043767.5,5168876.96,-187367811.2,717024838.7,1.73342867,0.88628966,0.00720878,37.24923028,,,,,,0.17878788,0.26666667,0.09090909,49.43845053,-2.95999,-9.64820438,-33.96562797,64.48704794,56.02996856,-2.3971129,-2.20092558,7862,19.6795995
34,BIDI,EL BADR INVESTMENT AND DEVELOPMENT BID,,Process Industries,egypt,Process Industries,el-badr-investment-and-development-bid,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.567,1000,1,false,0,EGP,-0.75997467,2.4852845,4.39706862,-5.94237695,32.68416596,-15.2972973,136.3499246,185.5461183,-64.70653154,9.91075034,10.65946872,35090552,EGP,109.739381,,,,,,,,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.51212121,0.93333333,0.09090909,53.21771542,-0.013,0.05116765,41.87580668,60.81018519,65.30922936,0.02652972,0.0235124,276,0.01241929
